date_tirage;regime;jour;boule_1;boule_2;boule_3;boule_4;boule_5;etoile_1;etoile_2;gagnants_5b_2e;gagnants_5b_1e;gagnants_5b_0e;gagnants_4b_2e;gagnants_4b_1e;gagnants_4b_0e;gagnants_3b_2e;gagnants_3b_1e;gagnants_3b_0e;gagnants_2b_2e;gagnants_2b_1e;gagnants_2b_0e;gagnants_1b_2e;rapport_5b_2e;rapport_5b_1e;rapport_5b_0e;rapport_4b_2e;rapport_4b_1e;rapport_4b_0e;rapport_3b_2e;rapport_3b_1e;rapport_3b_0e;rapport_2b_2e;rapport_2b_1e;rapport_2b_0e;rapport_1b_2e;gagnants_non_publies;id_fdj;source
2017-04-04;2016+ : 50 boules / 12 etoiles;MARDI;24;33;9;1;34;2;6;0;3;4;32;575;1175;1639;27920;60062;24843;426256;911875;132897;0.0;297859.9;52031.2;3181.2;188.8;73.1;92.4;14.9;13.1;15.9;7.8;4.5;8.4;False;2017027;euromillions_4.csv
2017-04-07;2016+ : 50 boules / 12 etoiles;VENDREDI;35;10;2;50;19;7;6;0;2;11;47;899;2014;1974;43568;88858;29033;636764;1277867;154973;0.0;617869.9;26165.2;2995.3;167.0;59.0;106.1;13.2;12.3;18.8;7.2;4.4;9.9;False;2017028;euromillions_4.csv
2017-04-11;2016+ : 50 boules / 12 etoiles;MARDI;22;5;31;49;21;8;2;1;1;5;34;679;1331;1981;31833;69370;30230;479239;1029199;163646;83397527.0;986781.3;45966.5;3306.4;176.6;71.3;84.4;14.5;12.6;14.4;7.7;4.4;7.5;False;2017029;euromillions_4.csv
2017-04-14;2016+ : 50 boules / 12 etoiles;VENDREDI;33;20;4;14;23;6;10;0;3;5;46;852;2149;1474;34054;88122;20801;459998;1185499;103554;0.0;325832.5;45534.0;2420.8;139.4;43.7;112.4;13.4;9.8;20.8;7.9;3.8;11.8;False;2017030;euromillions_4.csv
2017-04-18;2016+ : 50 boules / 12 etoiles;MARDI;22;17;45;38;31;12;5;0;1;3;14;426;1110;695;19911;48987;10301;292336;730439;55483;0.0;699968.4;54343.5;5695.9;199.6;60.6;170.8;16.4;12.6;30.1;9.0;4.4;15.8;False;2017031;euromillions_4.csv
2017-04-21;2016+ : 50 boules / 12 etoiles;VENDREDI;2;13;22;49;16;4;5;0;3;6;39;888;1861;1784;40647;80735;24839;568872;1108135;129174;0.0;347215.1;40435.1;3042.7;142.5;53.8;99.0;12.0;11.4;18.5;6.8;4.3;10.1;False;2017032;euromillions_4.csv
2017-04-25;2016+ : 50 boules / 12 etoiles;MARDI;11;9;32;19;43;3;9;0;9;7;50;758;1403;2180;31559;58499;29523;431628;820118;141385;0.0;87179.1;26106.4;1787.7;125.7;53.8;61.0;11.6;11.8;11.7;6.8;4.4;6.9;False;2017033;euromillions_4.csv
2017-04-28;2016+ : 50 boules / 12 etoiles;VENDREDI;20;25;30;39;14;8;2;0;2;4;63;872;1794;2620;38755;81489;37060;557444;1180984;196312;0.0;582414.6;67825.5;2106.3;162.3;62.4;75.4;14.0;12.6;13.9;7.8;4.5;7.4;False;2017034;euromillions_4.csv
2017-05-02;2016+ : 50 boules / 12 etoiles;MARDI;27;25;19;6;23;12;11;0;2;13;20;573;2340;808;22325;87738;11636;300043;1103995;60687;0.0;395316.8;14165.1;4503.6;167.6;32.5;165.9;16.5;7.9;30.1;9.9;3.3;16.3;False;2017035;euromillions_4.csv
2017-05-05;2016+ : 50 boules / 12 etoiles;VENDREDI;7;43;30;3;35;1;3;0;4;2;41;923;1698;1887;43330;84899;31310;636510;1278175;157020;0.0;309747.4;144287.3;3442.7;163.1;70.1;111.3;13.3;12.9;17.5;7.3;4.4;9.8;False;2017036;euromillions_4.csv
2017-05-09;2016+ : 50 boules / 12 etoiles;MARDI;26;22;16;12;8;7;6;0;10;13;52;1263;2231;2087;45771;83417;28776;580491;1076334;127810;0.0;96432.9;17277.1;2112.6;92.7;41.5;78.3;9.8;10.2;14.8;6.2;4.1;9.4;False;2017037;euromillions_4.csv
2017-05-12;2016+ : 50 boules / 12 etoiles;VENDREDI;2;28;29;44;20;3;9;0;0;10;55;923;2063;2642;45203;94832;40239;673987;1398397;223008;0.0;0.0;170116.9;2858.0;181.6;64.3;88.5;14.2;12.8;15.1;7.6;4.5;7.7;False;2017038;euromillions_4.csv
2017-05-16;2016+ : 50 boules / 12 etoiles;MARDI;20;8;30;11;15;3;8;0;3;17;82;1365;2487;2998;50466;95673;37148;618881;1229049;173088;0.0;372071.0;15292.8;1550.7;99.3;43.1;63.1;10.3;10.3;13.3;6.7;4.1;8.0;False;2017039;euromillions_4.csv
2017-05-19;2016+ : 50 boules / 12 etoiles;VENDREDI;30;12;9;19;11;9;4;0;6;15;116;2155;3998;4725;78073;153428;58946;937524;1938752;263339;0.0;269554.1;25112.8;1588.3;91.1;38.9;58.0;9.7;9.3;12.1;6.4;3.8;7.6;False;2017040;euromillions_4.csv
2017-05-23;2016+ : 50 boules / 12 etoiles;MARDI;15;8;42;25;27;1;4;0;4;8;51;1066;2582;2117;47039;109569;28867;642045;1505250;149808;0.0;334478.8;38951.9;2988.6;152.5;49.8;107.1;13.3;10.8;20.5;7.8;4.1;11.1;False;2017041;euromillions_4.csv
2017-05-26;2016+ : 50 boules / 12 etoiles;VENDREDI;36;5;39;7;26;2;10;0;4;9;55;1230;2715;2572;52565;127337;37779;787862;1895568;196462;0.0;427598.1;44263.3;3542.8;168.9;60.6;112.7;15.2;11.9;20.0;8.1;4.1;10.9;False;2017042;euromillions_4.csv
2017-05-30;2016+ : 50 boules / 12 etoiles;MARDI;27;48;38;12;7;9;6;0;3;17;54;1266;2866;2982;53492;115921;40909;747463;1604043;206300;0.0;484442.6;19911.5;3066.0;139.4;48.7;82.6;12.7;11.1;15.7;7.3;4.1;8.8;False;2017043;euromillions_4.csv
2017-06-02;2016+ : 50 boules / 12 etoiles;VENDREDI;8;42;33;24;10;9;3;1;7;23;111;1827;3983;4387;74589;158010;61745;1025852;2159425;329474;153873716.0;290732.0;20608.8;2088.7;135.3;49.1;78.6;12.7;11.4;14.6;7.4;4.3;7.7;False;2017044;euromillions_4.csv
2017-06-06;2016+ : 50 boules / 12 etoiles;MARDI;25;40;20;22;37;7;3;0;0;3;31;514;1063;1657;22954;47389;27783;367668;733727;162020;0.0;0.0;318587.2;2848.8;183.2;70.1;79.3;15.8;14.4;12.3;7.9;4.8;5.9;False;2017045;euromillions_4.csv
2017-06-09;2016+ : 50 boules / 12 etoiles;VENDREDI;9;39;27;20;43;11;10;0;1;11;17;699;2157;1351;31122;90499;18657;431977;1276750;101443;0.0;1114645.4;23601.2;7469.7;193.7;49.7;139.9;16.7;10.9;26.4;9.7;4.0;13.7;False;2017046;euromillions_4.csv
2017-06-13;2016+ : 50 boules / 12 etoiles;MARDI;12;3;22;27;49;11;4;0;2;12;26;611;1735;1279;28149;74209;16878;386576;997580;84363;0.0;407800.2;15830.2;3573.7;162.2;45.2;108.1;13.5;9.7;21.4;7.9;3.7;12.1;False;2017047;euromillions_4.csv
2017-06-16;2016+ : 50 boules / 12 etoiles;VENDREDI;38;42;15;17;41;9;12;0;8;13;20;653;1684;1070;29474;75357;15981;442692;1159464;85775;0.0;140525.5;20141.5;6403.6;209.2;64.2;178.2;17.8;13.2;31.1;9.5;4.4;16.4;False;2017048;euromillions_4.csv
2017-06-20;2016+ : 50 boules / 12 etoiles;MARDI;44;43;11;18;26;8;10;0;3;4;24;533;1275;1130;25527;60458;16821;379200;897423;87600;0.0;281580.8;49187.5;4009.8;192.5;63.7;126.8;15.4;12.3;22.2;8.3;4.3;12.0;False;2017049;euromillions_4.csv
2017-06-23;2016+ : 50 boules / 12 etoiles;VENDREDI;4;31;21;3;38;3;7;0;4;4;45;725;1557;3326;41003;77727;53795;637300;1198651;271863;0.0;299869.8;69843.0;3036.6;201.0;74.1;61.1;13.7;13.6;9.8;7.0;4.6;5.5;False;2017050;euromillions_4.csv
2017-06-27;2016+ : 50 boules / 12 etoiles;MARDI;45;17;21;9;28;1;3;0;7;7;50;1018;2042;1645;38384;82034;23269;497070;1070350;117443;0.0;134619.5;31354.4;2147.0;112.4;44.3;97.1;11.4;10.1;17.9;7.1;4.0;10.0;False;2017051;euromillions_4.csv
2017-06-30;2016+ : 50 boules / 12 etoiles;VENDREDI;35;50;39;17;47;6;8;1;6;7;51;1145;2660;2819;54632;120296;42873;819304;1773960;239603;100000000.0;312627.5;62412.4;4190.0;199.0;67.8;112.8;16.0;13.8;19.3;8.6;4.8;9.8;False;2017052;euromillions_4.csv
2017-07-04;2016+ : 50 boules / 12 etoiles;MARDI;22;25;10;37;49;8;5;0;2;4;41;576;1228;1875;26491;53474;26316;384356;761876;139075;0.0;379863.3;44237.2;2111.0;160.2;59.5;68.7;13.4;12.5;12.7;7.4;4.6;6.8;False;2017053;euromillions_4.csv
2017-07-07;2016+ : 50 boules / 12 etoiles;VENDREDI;45;37;20;35;11;3;6;1;5;10;31;821;1598;1682;32427;67850;26983;491840;1022080;157645;28975630.0;218998.7;25503.6;4024.0;162.0;65.9;110.4;15.8;14.2;17.9;8.3;4.9;8.7;False;2017054;euromillions_4.csv
2017-07-11;2016+ : 50 boules / 12 etoiles;MARDI;50;26;42;22;14;8;10;1;2;5;29;443;1072;955;21345;50952;14187;319253;762345;75221;17000000.0;369210.2;34397.3;2900.8;202.5;66.2;131.1;16.2;12.8;23.0;8.6;4.4;12.3;False;2017055;euromillions_4.csv
2017-07-14;2016+ : 50 boules / 12 etoiles;VENDREDI;21;14;20;47;11;10;7;0;1;3;38;709;1532;1446;34252;75388;21105;500930;1108450;108366;0.0;1004016.9;77948.9;3010.0;172.0;63.0;117.7;13.7;11.8;21.0;7.5;4.1;11.6;False;2017056;euromillions_4.csv
2017-07-18;2016+ : 50 boules / 12 etoiles;MARDI;41;27;1;45;25;7;5;0;5;2;21;474;902;1499;22709;42754;25984;366785;675226;143431;0.0;148215.2;86302.5;4020.3;189.9;79.0;83.8;15.2;15.3;12.6;7.5;5.0;6.4;False;2017057;euromillions_4.csv
2017-07-21;2016+ : 50 boules / 12 etoiles;VENDREDI;8;1;26;49;9;9;5;0;2;3;52;895;1716;2398;41037;76145;35167;564974;1069100;182995;0.0;524034.0;81368.9;2296.1;142.3;58.7;74.1;11.9;12.1;13.2;6.9;4.5;7.1;False;2017058;euromillions_4.csv
2017-07-25;2016+ : 50 boules / 12 etoiles;MARDI;14;44;43;48;12;11;2;0;1;3;23;376;931;955;20402;46814;15590;327437;772642;88833;0.0;789831.2;61320.2;3912.2;255.2;81.6;140.2;18.1;14.9;22.4;9.0;4.7;11.1;False;2017059;euromillions_4.csv
2017-07-28;2016+ : 50 boules / 12 etoiles;VENDREDI;41;9;31;5;29;4;2;1;3;7;57;819;1850;1984;38374;83876;28366;570357;1218959;148371;57871110.0;386027.3;38532.9;2314.6;171.8;60.2;99.0;14.1;12.2;18.0;7.6;4.3;9.7;False;2017060;euromillions_4.csv
2017-08-01;2016+ : 50 boules / 12 etoiles;MARDI;29;24;21;30;14;10;8;0;4;12;25;579;1464;1096;23699;58934;14436;330638;810694;74867;0.0;178435.6;13853.2;3252.4;149.7;46.9;110.4;14.1;10.7;21.9;8.1;4.0;11.9;False;2017061;euromillions_4.csv
2017-08-04;2016+ : 50 boules / 12 etoiles;VENDREDI;29;30;41;40;36;9;2;0;4;5;25;519;1076;1197;24919;52567;22690;420217;879894;137455;0.0;257083.6;47902.1;4686.0;240.7;91.9;145.7;19.3;17.3;20.0;9.2;5.3;9.3;False;2017062;euromillions_4.csv
2017-08-08;2016+ : 50 boules / 12 etoiles;MARDI;26;15;40;25;41;4;5;1;4;5;24;485;975;1171;23975;45521;17221;369504;705906;90484;36563144.0;190106.2;35422.3;3609.6;190.5;75.0;110.1;14.8;14.8;19.5;7.7;4.9;10.5;False;2017063;euromillions_4.csv
2017-08-11;2016+ : 50 boules / 12 etoiles;VENDREDI;39;48;28;46;18;12;5;0;3;5;33;646;1536;1027;27002;66401;14822;384165;938643;79233;0.0;331152.7;46277.5;3429.6;186.8;62.2;164.0;17.2;13.2;29.6;9.7;4.8;15.7;False;2017064;euromillions_4.csv
2017-08-15;2016+ : 50 boules / 12 etoiles;MARDI;14;30;46;10;35;4;10;0;0;4;18;397;930;796;18107;43179;12204;277649;667406;64398;0.0;0.0;203988.9;4188.6;202.5;68.4;141.0;17.1;13.5;24.0;8.9;4.5;12.8;False;2017065;euromillions_4.csv
2017-08-18;2016+ : 50 boules / 12 etoiles;VENDREDI;39;42;24;45;2;2;8;0;3;5;36;650;1318;2017;30161;62411;30792;455753;946271;173919;0.0;346160.2;48374.8;3286.3;194.1;75.8;87.3;16.1;14.7;14.9;8.5;5.0;7.4;False;2017066;euromillions_4.csv
2017-08-22;2016+ : 50 boules / 12 etoiles;MARDI;10;12;17;3;27;3;5;1;12;8;126;1540;2247;3727;48664;79413;36864;531479;930622;149279;44105265.0;64840.1;22653.0;703.5;61.3;33.3;35.4;7.4;8.6;9.3;5.5;3.8;6.5;False;2017067;euromillions_4.csv
2017-08-25;2016+ : 50 boules / 12 etoiles;VENDREDI;15;7;1;47;5;9;12;1;2;14;24;841;2304;1054;33589;98628;14733;449128;1254375;74972;17000000.0;495917.1;16500.6;4708.0;143.3;41.4;159.6;13.8;8.9;29.8;8.3;3.6;16.5;False;2017068;euromillions_4.csv
2017-08-29;2016+ : 50 boules / 12 etoiles;MARDI;4;12;32;15;38;1;5;0;1;4;29;567;1180;1155;23963;51303;17328;350582;732569;91726;0.0;695443.6;40494.1;2731.9;149.0;56.6;102.1;13.5;12.0;17.7;7.4;4.3;9.5;False;2017069;euromillions_4.csv
2017-09-01;2016+ : 50 boules / 12 etoiles;VENDREDI;8;7;3;14;49;5;8;1;3;5;44;955;1830;2749;43119;85550;41270;595082;1179926;204738;28287321.0;344019.4;48075.6;2672.1;131.3;54.2;63.6;11.2;10.6;11.0;6.5;4.0;6.3;False;2017070;euromillions_4.csv
2017-09-05;2016+ : 50 boules / 12 etoiles;MARDI;28;18;29;6;9;9;1;0;5;12;57;906;1603;1668;31037;65089;21772;391894;838812;98087;0.0;142799.2;13858.1;1427.0;95.7;42.8;72.6;10.7;9.7;14.5;6.8;3.9;9.1;False;2017071;euromillions_4.csv
2017-09-08;2016+ : 50 boules / 12 etoiles;VENDREDI;42;47;24;49;9;1;5;0;1;4;24;580;1346;1466;29517;65617;22753;463292;1003813;130535;0.0;1051958.4;61253.2;4993.4;220.4;75.1;121.7;16.6;14.2;20.4;8.5;4.8;10.0;False;2017072;euromillions_4.csv
2017-09-12;2016+ : 50 boules / 12 etoiles;MARDI;35;17;29;10;27;4;11;0;2;5;26;697;1740;1255;28998;78450;17329;387697;989179;86249;0.0;408037.8;38014.6;3575.7;142.2;45.1;110.2;13.1;9.2;20.8;7.9;3.8;11.8;False;2017073;euromillions_4.csv
2017-09-15;2016+ : 50 boules / 12 etoiles;VENDREDI;44;49;13;18;37;9;12;0;6;19;42;1418;3429;2533;64513;159188;36245;919842;2283940;190862;0.0;354592.0;26080.5;5770.9;182.3;59.6;142.4;15.4;11.8;26.0;8.6;4.3;13.9;False;2017074;euromillions_4.csv
2017-09-19;2016+ : 50 boules / 12 etoiles;MARDI;45;21;1;8;30;3;2;0;8;11;41;1049;2210;2091;47511;97136;30268;696585;1405122;157465;0.0;174307.0;29525.8;3874.6;161.5;60.7;113.1;13.7;12.7;20.4;7.5;4.5;11.0;False;2017075;euromillions_4.csv
2017-09-22;2016+ : 50 boules / 12 etoiles;VENDREDI;6;31;39;42;11;3;1;0;2;9;64;1266;2757;2671;59276;132787;42947;888030;1963331;231066;0.0;963345.2;49860.9;3429.6;184.9;67.2;122.3;15.2;12.8;19.8;8.1;4.5;10.4;False;2017076;euromillions_4.csv
2017-09-26;2016+ : 50 boules / 12 etoiles;MARDI;40;29;1;48;41;12;6;0;8;7;42;800;1916;1752;37830;94285;26674;596975;1488156;148962;0.0;199677.1;53150.9;4332.9;242.6;80.2;154.6;19.7;15.0;26.5;10.0;4.9;13.4;False;2017077;euromillions_4.csv
2017-09-29;2016+ : 50 boules / 12 etoiles;VENDREDI;18;32;7;48;19;3;7;0;7;20;124;2029;3908;6348;83594;162999;91021;1191188;2300570;453867;0.0;320207.6;26103.0;2059.3;134.2;55.1;59.8;12.5;12.1;10.9;7.0;4.5;6.1;False;2017078;euromillions_4.csv
2017-10-03;2016+ : 50 boules / 12 etoiles;MARDI;32;6;50;24;48;1;5;0;4;17;70;1469;3497;2999;65740;147110;46207;952354;2107578;262334;0.0;1504612.3;29859.2;3546.9;180.2;59.9;123.2;15.5;13.1;20.8;8.6;4.7;10.4;False;2017079;euromillions_4.csv
2017-10-06;2016+ : 50 boules / 12 etoiles;VENDREDI;15;1;9;25;19;1;7;1;16;22;161;3119;5668;6365;116308;221456;79614;1438780;2939995;363925;190000000.0;1291056.0;27910.6;1865.4;102.7;44.7;70.2;10.6;10.5;14.6;6.8;4.1;9.0;False;2017080;euromillions_4.csv
2017-10-10;2016+ : 50 boules / 12 etoiles;MARDI;36;4;37;21;34;6;3;0;1;4;26;466;989;1361;23807;49395;21211;368630;763924;121922;0.0;841908.4;49022.5;3688.9;219.5;81.8;104.9;16.5;15.1;17.5;8.5;5.0;8.6;False;2017081;euromillions_4.csv
2017-10-13;2016+ : 50 boules / 12 etoiles;VENDREDI;23;37;50;29;45;5;11;0;2;9;45;893;2048;2134;43671;96775;30447;637728;1420204;164479;0.0;737887.0;38191.6;3736.1;200.8;69.3;117.3;15.8;13.5;21.4;8.6;4.8;11.2;False;2017082;euromillions_4.csv
2017-10-17;2016+ : 50 boules / 12 etoiles;MARDI;19;26;17;13;36;2;3;0;0;8;30;783;1513;1482;36243;66783;19604;501781;933246;97256;0.0;0.0;130419.7;3213.6;131.3;53.8;96.8;10.9;11.2;19.1;6.3;4.1;10.9;False;2017083;euromillions_4.csv
2017-10-20;2016+ : 50 boules / 12 etoiles;VENDREDI;4;27;23;30;17;3;8;0;8;15;84;1525;2873;3401;56967;110324;43688;712640;1403739;200749;0.0;151492.3;18818.2;1643.6;96.5;40.5;60.4;9.9;9.7;12.2;6.3;3.9;7.5;False;2017084;euromillions_4.csv
2017-10-24;2016+ : 50 boules / 12 etoiles;MARDI;27;9;33;13;11;10;7;1;6;11;54;1277;2655;1817;44165;95656;22229;523928;1148829;103819;65407072.0;148690.1;18889.9;1882.1;84.8;32.3;83.2;9.4;8.2;17.7;6.4;3.5;10.7;False;2017085;euromillions_4.csv
2017-10-27;2016+ : 50 boules / 12 etoiles;VENDREDI;39;23;16;32;3;1;4;1;3;16;38;953;2301;1563;35272;86571;22235;499948;1171498;117047;17000000.0;356433.1;15565.7;3205.7;136.3;44.7;116.0;14.1;10.9;21.3;8.0;4.2;11.4;False;2017086;euromillions_4.csv
2017-10-31;2016+ : 50 boules / 12 etoiles;MARDI;46;12;43;36;1;3;5;0;0;3;17;352;820;1096;20167;42156;19570;334761;675122;124637;0.0;0.0;317035.6;5169.6;266.3;90.5;119.3;17.9;16.2;17.4;8.6;5.2;7.7;False;2017087;euromillions_4.csv
2017-11-03;2016+ : 50 boules / 12 etoiles;VENDREDI;41;5;33;17;12;4;9;1;3;14;73;1083;2301;2753;40572;89458;35152;549552;1198104;173864;28709464.0;356885.6;17812.0;1670.8;120.1;44.7;65.9;12.3;10.6;13.4;7.3;4.1;7.7;False;2017088;euromillions_4.csv
2017-11-07;2016+ : 50 boules / 12 etoiles;MARDI;37;19;41;20;7;12;2;0;0;2;22;446;1210;858;21728;60738;12194;332500;907965;64618;0.0;0.0;486971.7;4090.6;215.2;62.8;156.1;17.0;11.5;28.7;8.9;4.0;15.3;False;2017089;euromillions_4.csv
2017-11-10;2016+ : 50 boules / 12 etoiles;VENDREDI;37;36;29;22;13;1;9;0;0;8;53;1057;2562;2100;39528;90530;28957;549490;1241136;153944;0.0;0.0;180379.3;2515.8;134.5;43.9;94.5;13.8;11.4;17.9;8.0;4.3;9.5;False;2017090;euromillions_4.csv
2017-11-14;2016+ : 50 boules / 12 etoiles;MARDI;16;40;39;41;14;8;10;0;3;1;13;421;981;922;20209;47162;14331;313177;740469;80222;0.0;264446.7;184778.0;6952.3;228.9;77.7;145.9;18.3;14.9;24.5;9.5;4.9;12.3;False;2017091;euromillions_4.csv
2017-11-17;2016+ : 50 boules / 12 etoiles;VENDREDI;35;36;26;42;20;5;12;0;0;5;18;661;1502;1199;29453;70888;18349;469372;1134395;100915;0.0;0.0;296639.8;7613.9;221.1;77.0;170.1;19.1;15.0;29.0;9.6;4.8;14.9;False;2017092;euromillions_4.csv
2017-11-21;2016+ : 50 boules / 12 etoiles;MARDI;31;28;10;2;14;7;5;0;4;6;78;1097;2066;2675;39261;72995;33869;490855;906994;163151;0.0;215153.1;33407.7;1256.9;95.3;40.0;54.5;10.2;10.4;11.2;6.5;4.3;6.6;False;2017093;euromillions_4.csv
2017-11-24;2016+ : 50 boules / 12 etoiles;VENDREDI;28;24;50;19;30;10;3;0;0;6;49;796;1882;1854;38381;88186;26950;577668;1335049;140410;0.0;0.0;253061.5;2863.2;188.0;62.9;112.6;15.0;12.3;20.2;8.0;4.2;10.9;False;2017094;euromillions_4.csv
2017-11-28;2016+ : 50 boules / 12 etoiles;MARDI;42;1;12;6;18;2;7;0;6;6;47;888;1815;2409;37638;74992;31595;505364;1000302;159087;0.0;157546.2;36694.3;2291.2;129.3;50.1;66.5;11.7;11.1;13.2;7.0;4.3;7.4;False;2017095;euromillions_4.csv
2017-12-01;2016+ : 50 boules / 12 etoiles;VENDREDI;5;46;29;35;24;11;12;0;3;5;28;665;1831;1257;30961;89894;19583;462590;1425495;107739;0.0;442968.4;61903.4;5406.9;242.8;69.8;179.3;20.1;13.0;30.0;10.8;4.3;15.4;False;2017096;euromillions_4.csv
2017-12-05;2016+ : 50 boules / 12 etoiles;MARDI;48;11;44;43;36;2;7;0;2;8;27;538;1303;1732;29385;62963;27668;463148;970404;166184;0.0;538407.7;31350.3;4543.5;243.2;79.5;105.4;17.1;15.1;17.2;8.7;5.1;8.1;False;2017097;euromillions_4.csv
2017-12-08;2016+ : 50 boules / 12 etoiles;VENDREDI;34;32;22;30;4;4;3;0;3;5;48;928;1950;2165;46679;91931;31992;706341;1384859;166876;0.0;477524.4;66732.5;3400.0;187.5;70.6;112.2;14.3;13.8;19.8;7.6;4.7;10.7;False;2017098;euromillions_4.csv
2017-12-12;2016+ : 50 boules / 12 etoiles;MARDI;39;20;37;50;44;4;8;0;3;5;35;676;1442;1859;36313;74052;27480;514269;1120517;160237;0.0;402110.4;56193.6;3926.5;216.8;80.4;110.0;15.5;14.4;19.4;8.8;4.9;9.4;False;2017099;euromillions_4.csv
2017-12-15;2016+ : 50 boules / 12 etoiles;VENDREDI;25;42;30;50;31;11;2;0;0;5;42;845;2050;2063;42586;99990;31232;659729;1574363;171626;0.0;0.0;395737.8;4353.2;230.7;75.3;131.9;17.6;14.2;22.7;9.1;4.7;11.7;False;2017100;euromillions_4.csv
2017-12-19;2016+ : 50 boules / 12 etoiles;MARDI;15;38;46;8;30;4;7;1;3;7;63;957;2168;2380;41492;95559;34567;604183;1287357;193533;135346147.0;434845.8;43405.9;2359.0;165.6;57.8;92.9;14.7;12.0;16.7;8.1;4.6;8.4;False;2017101;euromillions_4.csv
2017-12-22;2016+ : 50 boules / 12 etoiles;VENDREDI;5;30;24;31;43;3;6;0;3;7;46;835;1787;2178;38154;78611;32634;564949;1157067;176731;0.0;391378.4;39067.0;2907.8;170.8;63.2;91.4;14.4;13.2;15.9;7.8;4.6;8.3;False;2017102;euromillions_4.csv
2017-12-26;2016+ : 50 boules / 12 etoiles;MARDI;30;4;17;44;43;10;2;0;3;9;27;493;1138;1053;21175;50947;14551;310777;754009;75333;0.0;235210.5;18261.0;2977.3;173.9;59.6;113.6;15.6;12.2;21.4;8.5;4.3;11.7;False;2017103;euromillions_4.csv
2017-12-29;2016+ : 50 boules / 12 etoiles;VENDREDI;4;48;8;22;23;1;12;1;0;10;31;800;2339;1587;36308;111558;22915;518891;1568634;120488;38906715.0;0.0;159959.5;4767.9;197.0;53.3;138.6;16.7;10.3;25.0;9.4;3.8;13.4;False;2017104;euromillions_4.csv
2018-01-02;2016+ : 50 boules / 12 etoiles;MARDI;20;10;21;48;28;1;8;0;3;1;22;536;1135;1210;24060;53024;17609;354721;778317;87475;0.0;237898.1;166227.5;3695.7;161.8;60.4;100.0;13.8;11.9;17.9;7.5;4.2;10.2;False;2018001;euromillions_4.csv
2018-01-05;2016+ : 50 boules / 12 etoiles;VENDREDI;41;38;20;5;2;4;8;0;7;9;42;650;1523;1790;32348;71335;28155;490695;1082488;156933;0.0;155585.9;28184.9;2954.1;203.6;68.7;103.2;15.7;13.5;17.1;8.3;4.6;8.6;False;2018002;euromillions_4.csv
2018-01-09;2016+ : 50 boules / 12 etoiles;MARDI;6;49;38;12;15;9;2;0;3;5;28;584;1233;1474;28300;57271;22441;415934;837537;119632;0.0;274999.0;38430.2;3356.6;171.6;64.3;94.9;13.6;12.7;16.2;7.4;4.5;8.6;False;2018003;euromillions_4.csv
2018-01-12;2016+ : 50 boules / 12 etoiles;VENDREDI;45;30;21;13;23;6;4;0;3;8;62;1034;2160;2565;44300;99615;35886;616246;1372220;178250;0.0;402939.7;35193.4;2221.1;142.0;53.8;79.9;12.7;10.7;14.9;7.3;4.0;8.4;False;2018004;euromillions_4.csv
2018-01-16;2016+ : 50 boules / 12 etoiles;MARDI;46;34;31;20;23;3;12;0;4;5;19;554;1297;1007;24410;60992;13688;362340;907204;74728;0.0;228761.6;42624.9;5486.6;200.7;67.8;154.1;17.5;13.2;29.6;9.4;4.6;15.3;False;2018005;euromillions_4.csv
2018-01-19;2016+ : 50 boules / 12 etoiles;VENDREDI;44;3;17;50;8;2;7;0;4;9;64;1032;2246;2788;46628;95116;41751;677323;1353402;218796;0.0;317749.9;32892.2;2262.4;149.6;54.4;77.3;12.7;11.8;13.4;7.0;4.3;7.2;False;2018006;euromillions_4.csv
2018-01-23;2016+ : 50 boules / 12 etoiles;MARDI;5;23;8;9;24;7;8;0;4;8;50;1352;2262;2015;49803;88016;26961;632007;1157590;123402;0.0;246214.1;28673.0;2243.9;88.5;41.8;82.9;9.2;9.9;16.1;5.8;3.9;10.0;False;2018007;euromillions_4.csv
2018-01-26;2016+ : 50 boules / 12 etoiles;VENDREDI;28;15;24;48;6;9;4;0;1;14;71;1109;2308;2875;46745;101544;40328;650928;1404360;208277;0.0;1349899.3;22457.6;2166.0;147.9;56.2;79.6;13.5;11.7;14.8;7.7;4.4;8.1;False;2018008;euromillions_4.csv
2018-01-30;2016+ : 50 boules / 12 etoiles;MARDI;11;15;35;27;21;5;4;0;5;8;62;1090;1972;1974;45781;83903;26715;602610;1144898;130826;0.0;211446.1;30780.1;1942.6;117.8;51.5;90.8;10.8;11.1;17.5;6.5;4.2;10.1;False;2018009;euromillions_4.csv
2018-02-02;2016+ : 50 boules / 12 etoiles;VENDREDI;36;39;34;14;48;2;3;0;3;9;41;965;1954;1818;44803;91932;28065;669394;1363018;161018;0.0;511561.7;39716.1;4264.3;193.2;75.5;143.1;16.0;14.7;24.2;8.6;5.2;11.9;False;2018010;euromillions_4.csv
2018-02-06;2016+ : 50 boules / 12 etoiles;MARDI;8;28;17;38;34;6;12;0;5;14;37;1067;2956;1719;41623;114702;23608;552906;1484274;121659;0.0;259091.0;21551.8;3988.7;147.5;42.1;127.8;14.5;10.0;24.3;8.8;4.0;13.3;False;2018011;euromillions_4.csv
